FPR,TPR,Threshold
0.03154425612052731,0.6195856873822976,-23.880455791950226
0.03154425612052731,0.6228813559322034,-23.89170217514038
0.032015065913371,0.6228813559322034,-23.89333927631378
0.032015065913371,0.6271186440677966,-23.954620331525803
0.03295668549905838,0.6271186440677966,-23.956107020378113
0.03295668549905838,0.6346516007532956,-24.132984578609467
0.033427495291902073,0.6346516007532956,-24.13341987133026
0.033427495291902073,0.635593220338983,-24.150833278894424
0.03389830508474576,0.635593220338983,-24.15879225730896
0.03389830508474576,0.641713747645951,-24.221538960933685
0.03483992467043315,0.641713747645951,-24.23437139391899
0.03483992467043315,0.6445386064030132,-24.27298741042614
0.03531073446327684,0.6445386064030132,-24.27766728401184
0.03531073446327684,0.6473634651600754,-24.29856264591217
0.036252354048964215,0.6473634651600754,-24.321123510599136
0.036252354048964215,0.6497175141242938,-24.34807652235031
0.0371939736346516,0.6497175141242938,-24.352386832237244
0.0371939736346516,0.6548964218455744,-24.430423200130463
0.038135593220338986,0.6548964218455744,-24.43853449821472
0.038135593220338986,0.655367231638418,-24.45482236146927
0.038606403013182675,0.655367231638418,-24.455148696899414
0.038606403013182675,0.661487758945386,-24.57695496082306
0.039077212806026364,0.661487758945386,-24.59336757659912
0.039077212806026364,0.6666666666666666,-24.677264094352722
0.03954802259887006,0.6666666666666666,-24.687293648719788
0.03954802259887006,0.6671374764595104,-24.70982974767685
0.04001883239171375,0.6671374764595104,-24.71301379799843
0.04001883239171375,0.6690207156308852,-24.767859160900116
0.04096045197740113,0.6690207156308852,-24.77427577972412
0.04096045197740113,0.678436911487759,-24.9136900305748
0.0423728813559322,0.678436911487759,-24.93230676651001
0.0423728813559322,0.6836158192090396,-25.06451028585434
0.0428436911487759,0.6836158192090396,-25.066191032528877
0.0428436911487759,0.684557438794727,-25.07099476456642
0.04331450094161959,0.684557438794727,-25.086857795715332
0.04331450094161959,0.6864406779661016,-25.127747163176537
0.043785310734463276,0.6864406779661016,-25.128250002861023
0.043785310734463276,0.6883239171374764,-25.147263556718826
0.044256120527306965,0.6883239171374764,-25.149022698402405
0.04519774011299435,0.6883239171374764,-25.157962054014206
0.04566854990583804,0.6883239171374764,-25.163318395614624
0.04566854990583804,0.6897363465160076,-25.188345804810524
0.046139359698681735,0.6897363465160076,-25.1885769367218
0.046139359698681735,0.6902071563088512,-25.195590436458588
0.046610169491525424,0.6902071563088512,-25.214885711669922
0.046610169491525424,0.6911487758945386,-25.230356454849243
0.047080979284369114,0.6911487758945386,-25.235371530056
0.047080979284369114,0.6925612052730696,-25.262448102235794
0.0480225988700565,0.6925612052730696,-25.291480779647827
0.0480225988700565,0.6930320150659134,-25.296811640262604
0.04849340866290019,0.6930320150659134,-25.29690647125244
0.04849340866290019,0.693502824858757,-25.3021742105484
0.04896421845574388,0.693502824858757,-25.306357979774475
0.04896421845574388,0.6949152542372882,-25.347428798675537
0.04943502824858757,0.6949152542372882,-25.353437662124634
0.04943502824858757,0.6963276836158192,-25.391846179962158
0.04990583804143126,0.6963276836158192,-25.393081545829773
0.04990583804143126,0.696798493408663,-25.408169746398926
0.05037664783427495,0.696798493408663,-25.411592960357666
0.05037664783427495,0.7024482109227872,-25.551662653684616
0.051318267419962336,0.7024482109227872,-25.596923351287842
0.051318267419962336,0.7048022598870056,-25.62448239326477
0.051789077212806026,0.7048022598870056,-25.625231981277466
0.051789077212806026,0.7109227871939736,-25.721073746681213
0.05273069679849341,0.7109227871939736,-25.72605562210083
0.05273069679849341,0.7123352165725048,-25.748745664954185
0.05367231638418079,0.7123352165725048,-25.755394101142883
0.05367231638418079,0.7161016949152542,-25.836376190185547
0.054143126177024485,0.7161016949152542,-25.851599276065826
0.054143126177024485,0.7203389830508474,-25.891010999679565
0.05508474576271186,0.7203389830508474,-25.894600957632065
0.05508474576271186,0.7222222222222222,-25.926894664764404
0.05602636534839925,0.7222222222222222,-25.933222636580467
0.05602636534839925,0.724105461393597,-25.952624320983887
0.05696798493408663,0.724105461393597,-25.958673119544983
0.05696798493408663,0.7250470809792844,-25.97513258457184
0.05743879472693032,0.7250470809792844,-25.992325842380524
0.05743879472693032,0.7288135593220338,-26.036477357149124
0.05790960451977401,0.7288135593220338,-26.041171193122864
0.05790960451977401,0.7306967984934086,-26.05648199468851
0.0583804143126177,0.7306967984934086,-26.05981695652008
0.0583804143126177,0.7330508474576272,-26.079093530774117
0.059322033898305086,0.7330508474576272,-26.079914793372154
0.059322033898305086,0.736346516007533,-26.14180052280426
0.059792843691148775,0.736346516007533,-26.15244686603546
0.059792843691148775,0.7382297551789078,-26.182285211980343
0.06073446327683616,0.7382297551789078,-26.188923835754395
0.06120527306967985,0.7382297551789078,-26.194120168685913
0.06120527306967985,0.7410546139359698,-26.230319306254387
0.06167608286252354,0.7410546139359698,-26.255104303359985
0.06167608286252354,0.7429378531073446,-26.31121850013733
0.062146892655367235,0.7429378531073446,-26.3157958984375
0.062146892655367235,0.7434086629001884,-26.322357296943665
0.06261770244821092,0.7434086629001884,-26.3368182182312
0.06261770244821092,0.7443502824858758,-26.370930910110474
0.06308851224105462,0.7443502824858758,-26.372069597244263
0.06308851224105462,0.7476459510357816,-26.481025606393814
0.0635593220338983,0.7476459510357816,-26.50205898284912
0.0635593220338983,0.748587570621469,-26.51673460006714
0.064030131826742,0.748587570621469,-26.518534421920776
0.06497175141242938,0.748587570621469,-26.525612592697144
0.06497175141242938,0.7495291902071564,-26.535959780216217
0.06544256120527307,0.7495291902071564,-26.538071990013123
0.06544256120527307,0.7509416195856874,-26.546826511621475
0.06638418079096045,0.7509416195856874,-26.57527244091034
0.06638418079096045,0.7518832391713748,-26.596920028328896
0.06685499058380415,0.7518832391713748,-26.610348999500275
0.06685499058380415,0.7542372881355932,-26.636125832796097
0.06826741996233522,0.7542372881355932,-26.645710229873657
0.06826741996233522,0.7551789077212806,-26.647594213485718
0.0687382297551789,0.7551789077212806,-26.649014711380005
0.0687382297551789,0.7570621468926554,-26.685166507959366
0.0692090395480226,0.7570621468926554,-26.695246815681458
0.0692090395480226,0.7580037664783428,-26.73275351524353
0.0696798493408663,0.7580037664783428,-26.735077798366547
0.0696798493408663,0.7594161958568738,-26.75999829173088
0.07062146892655367,0.7594161958568738,-26.828690886497498
0.07062146892655367,0.7598870056497176,-26.831962525844574
0.07109227871939737,0.7598870056497176,-26.834123492240906
0.07109227871939737,0.7612994350282486,-26.852697610855103
0.07203389830508475,0.7612994350282486,-26.864765405654907
0.07203389830508475,0.762241054613936,-26.873857468366623
0.07297551789077213,0.762241054613936,-26.897324979305267
0.07297551789077213,0.7627118644067796,-26.898641765117645
0.07344632768361582,0.7627118644067796,-26.91282021999359
0.07344632768361582,0.763653483992467,-26.932555675506592
0.0739171374764595,0.763653483992467,-26.940605521202087
0.0739171374764595,0.7655367231638418,-26.957406222820282
0.0743879472693032,0.7655367231638418,-26.971855401992798
0.07532956685499058,0.7655367231638418,-26.97324049472809
0.07532956685499058,0.7660075329566854,-26.97326797246933
0.07580037664783427,0.7660075329566854,-26.974945306777954
0.07580037664783427,0.7669491525423728,-26.989708065986633
0.07674199623352165,0.7669491525423728,-27.00008937716484
0.07674199623352165,0.768361581920904,-27.02068167924881
0.07721280602636535,0.768361581920904,-27.021604478359222
0.07721280602636535,0.7711864406779662,-27.06756842136383
0.07768361581920905,0.7711864406779662,-27.070173978805542
0.07768361581920905,0.775894538606403,-27.232330679893494
0.07909604519774012,0.775894538606403,-27.27594304084778
0.07909604519774012,0.7768361581920904,-27.341018557548523
0.0795668549905838,0.7768361581920904,-27.356814175844193
0.0795668549905838,0.777306967984934,-27.35899329185486
0.0800376647834275,0.777306967984934,-27.383050739765167
0.0800376647834275,0.7777777777777778,-27.400665134191513
0.08050847457627118,0.7777777777777778,-27.431052923202515
0.08050847457627118,0.7791902071563088,-27.450333401560783
0.08097928436911488,0.7791902071563088,-27.451696038246155
0.08097928436911488,0.7796610169491526,-27.463080942630768
0.08145009416195857,0.7796610169491526,-27.464446127414703
0.08145009416195857,0.7801318267419962,-27.472827196121216
0.08239171374764595,0.7801318267419962,-27.47805455327034
0.08286252354048965,0.7801318267419962,-27.485100507736206
0.08286252354048965,0.7829566854990584,-27.558376789093018
0.08380414312617702,0.7829566854990584,-27.561177015304565
0.08380414312617702,0.783427495291902,-27.572882249951363
0.08427495291902072,0.783427495291902,-27.576405942440033
0.08427495291902072,0.7843691148775894,-27.595547676086426
0.0852165725047081,0.7843691148775894,-27.605842903256416
0.0852165725047081,0.7857815442561206,-27.655673563480377
0.0856873822975518,0.7857815442561206,-27.665695771574974
0.0856873822975518,0.7886064030131826,-27.712090611457825
0.08662900188323917,0.7886064030131826,-27.713934302330017
0.08662900188323917,0.7900188323917138,-27.73712034523487
0.08757062146892655,0.7900188323917138,-27.75655496120453
0.08757062146892655,0.7909604519774012,-27.762661337852478
0.08851224105461393,0.7909604519774012,-27.7734432220459
0.08898305084745763,0.7909604519774012,-27.776742726564407
0.08898305084745763,0.7914312617702448,-27.77971923351288
0.089924670433145,0.7914312617702448,-27.78482362627983
0.089924670433145,0.7923728813559322,-27.802338927984238
0.0903954802259887,0.7923728813559322,-27.805411875247955
0.0903954802259887,0.7937853107344632,-27.8323931992054
0.0908662900188324,0.7937853107344632,-27.834293723106384
0.0908662900188324,0.7951977401129944,-27.85542770475149
0.09133709981167608,0.7951977401129944,-27.86377227306366
0.09133709981167608,0.795668549905838,-27.864454746246338
0.09180790960451977,0.795668549905838,-27.866553962230682
0.09180790960451977,0.7961393596986818,-27.87017270922661
0.09322033898305085,0.7961393596986818,-27.87850320339203
0.09322033898305085,0.7970809792843692,-27.908568918704987
0.09416195856873823,0.7970809792843692,-27.917065888643265
0.0955743879472693,0.7970809792843692,-27.9570754468441
0.0955743879472693,0.7984934086629002,-27.97323900461197
0.096045197740113,0.7984934086629002,-27.974108397960663
0.096045197740113,0.7994350282485876,-27.987320065498352
0.09651600753295668,0.7994350282485876,-28.000401318073273
0.09651600753295668,0.7999058380414312,-28.001509130001068
0.09698681732580038,0.7999058380414312,-28.022698402404785
0.09698681732580038,0.8008474576271186,-28.061081171035767
0.09792843691148775,0.8008474576271186,-28.078574120998383
0.09792843691148775,0.801789077212806,-28.090731650590897
0.09981167608286252,0.801789077212806,-28.1184219121933
0.1007532956685499,0.801789077212806,-28.136736750602722
0.1016949152542373,0.801789077212806,-28.148263692855835
0.1016949152542373,0.8022598870056498,-28.154584765434265
0.10216572504708098,0.8022598870056498,-28.164182305336
0.10216572504708098,0.8036723163841808,-28.181773401796818
0.10263653483992467,0.8036723163841808,-28.195111870765686
0.10263653483992467,0.8050847457627118,-28.225124835968018
0.10357815442561205,0.8050847457627118,-28.233090043067932
0.10357815442561205,0.806497175141243,-28.244848549365997
0.10451977401129943,0.806497175141243,-28.26979786157608
0.10451977401129943,0.8069679849340866,-28.279738187789917
0.1059322033898305,0.8069679849340866,-28.31184697151184
0.1059322033898305,0.8074387947269304,-28.31854484975338
0.1068738229755179,0.8074387947269304,-28.345402240753174
0.1068738229755179,0.807909604519774,-28.359192371368408
0.10734463276836158,0.807909604519774,-28.38408935070038
0.10734463276836158,0.8102636534839924,-28.448841750621796
0.10875706214689265,0.8102636534839924,-28.49202251434326
0.10875706214689265,0.8107344632768362,-28.49386665225029
0.10969868173258004,0.8107344632768362,-28.549816519021988
0.10969868173258004,0.8121468926553672,-28.57738971710205
0.1111111111111111,0.8121468926553672,-28.583424896001816
0.1111111111111111,0.8130885122410546,-28.606037497520447
0.1115819209039548,0.8130885122410546,-28.630744338035583
0.1115819209039548,0.8135593220338984,-28.635389626026154
0.1120527306967985,0.8135593220338984,-28.636114835739136
0.1120527306967985,0.814030131826742,-28.654043972492218
0.11299435028248588,0.814030131826742,-28.669524669647217
0.11299435028248588,0.8145009416195856,-28.672688901424408
0.11534839924670433,0.8145009416195856,-28.71131992340088
0.11534839924670433,0.8149717514124294,-28.71203362941742
0.11629001883239172,0.8149717514124294,-28.7195965051651
0.11629001883239172,0.815442561205273,-28.72280564904213
0.1172316384180791,0.815442561205273,-28.73894801735878
0.1172316384180791,0.8168549905838042,-28.752947360277176
0.11770244821092278,0.8168549905838042,-28.762803316116333
0.11770244821092278,0.8173258003766478,-28.775000125169754
0.12005649717514125,0.8173258003766478,-28.79520547389984
0.12005649717514125,0.8182674199623352,-28.799724377691746
0.12099811676082863,0.8182674199623352,-28.80193281173706
0.12099811676082863,0.8210922787193974,-28.884000420570374
0.1224105461393597,0.8210922787193974,-28.884705245494843
0.1224105461393597,0.821563088512241,-28.895954966545105
0.1228813559322034,0.821563088512241,-28.896021008491516
0.1228813559322034,0.8220338983050848,-28.9668909907341
0.12335216572504708,0.8220338983050848,-28.967241883277893
0.12429378531073447,0.8220338983050848,-28.96809434890747
0.12429378531073447,0.8225047080979284,-28.97239550948143
0.12476459510357815,0.8225047080979284,-28.979008078575134
0.12476459510357815,0.8229755178907722,-28.984063804149628
0.12617702448210924,0.8229755178907722,-28.996432781219482
0.12617702448210924,0.8234463276836158,-29.004160463809967
0.1271186440677966,0.8234463276836158,-29.0051788687706
0.1271186440677966,0.8239171374764596,-29.016029357910156
0.12994350282485875,0.8239171374764596,-29.072627544403076
0.12994350282485875,0.8243879472693032,-29.082865715026855
0.13088512241054615,0.8243879472693032,-29.091375946998596
0.13088512241054615,0.8248587570621468,-29.11847561597824
0.13465160075329566,0.8248587570621468,-29.180798888206482
0.13465160075329566,0.826271186440678,-29.2013840675354
0.13606403013182675,0.826271186440678,-29.228596448898315
0.13606403013182675,0.8272128060263654,-29.239471197128296
0.13653483992467044,0.8272128060263654,-29.242662578821182
0.13653483992467044,0.8281544256120528,-29.2464619576931
0.1393596986817326,0.8281544256120528,-29.33636248111725
0.1393596986817326,0.8286252354048964,-29.341374397277832
0.14218455743879474,0.8286252354048964,-29.373136401176453
0.14218455743879474,0.8290960451977402,-29.37402105331421
0.1426553672316384,0.8290960451977402,-29.385840952396393
0.1426553672316384,0.8295668549905838,-29.39029408991337
0.1435969868173258,0.8295668549905838,-29.401297330856323
0.1435969868173258,0.8300376647834274,-29.403555542230606
0.1440677966101695,0.8300376647834274,-29.412080764770508
0.1440677966101695,0.8305084745762712,-29.429305121302605
0.14736346516007534,0.8305084745762712,-29.554288744926453
0.14736346516007534,0.8309792843691148,-29.557218074798584
0.147834274952919,0.8309792843691148,-29.559366941452026
0.147834274952919,0.8319209039548022,-29.569024980068207
0.1487758945386064,0.8319209039548022,-29.590540885925293
0.1487758945386064,0.8333333333333334,-29.6256685256958
0.15112994350282485,0.8333333333333334,-29.65969106554985
0.15207156308851225,0.8333333333333334,-29.664098381996155
0.1544256120527307,0.8333333333333334,-29.676970720291138
0.1544256120527307,0.833804143126177,-29.677911043167114
0.1553672316384181,0.833804143126177,-29.68952977657318
0.1553672316384181,0.8342749529190208,-29.697962999343872
0.15583804143126176,0.8342749529190208,-29.70021677017212
0.15583804143126176,0.8347457627118644,-29.71400475502014
0.15725047080979285,0.8347457627118644,-29.75181019306183
0.15725047080979285,0.8356873822975518,-29.767536744475365
0.15772128060263654,0.8356873822975518,-29.774478435516357
0.15772128060263654,0.8361581920903954,-29.77826815843582
0.15819209039548024,0.8361581920903954,-29.785886824131012
0.15819209039548024,0.8370998116760828,-29.7888925075531
0.1596045197740113,0.8370998116760828,-29.80432367324829
0.1596045197740113,0.8394538606403014,-29.864879727363586
0.1605461393596987,0.8394538606403014,-29.869912266731262
0.1605461393596987,0.839924670433145,-29.873806357383728
0.16101694915254236,0.839924670433145,-29.8927201628685
0.16101694915254236,0.8408662900188324,-29.90729397535324
0.16242937853107345,0.8408662900188324,-29.936967134475708
0.16242937853107345,0.841337099811676,-29.941399574279785
0.16290018832391714,0.841337099811676,-29.94327962398529
0.16290018832391714,0.8418079096045198,-29.944130539894104
0.16337099811676084,0.8418079096045198,-29.95223116874695
0.16337099811676084,0.8422787193973634,-29.95694601535797
0.1652542372881356,0.8422787193973634,-30.002901419997215
0.1652542372881356,0.8427495291902072,-30.003544330596924
0.166195856873823,0.8427495291902072,-30.017512440681458
0.166195856873823,0.8432203389830508,-30.024032592773438
0.16807909604519775,0.8432203389830508,-30.045467257499695
0.16807909604519775,0.8436911487758946,-30.047338008880615
0.1690207156308851,0.8436911487758946,-30.06194132566452
0.1690207156308851,0.8441619585687382,-30.06541584432125
0.1699623352165725,0.8441619585687382,-30.076346158981323
0.1699623352165725,0.844632768361582,-30.083846613764763
0.17231638418079095,0.844632768361582,-30.097638726234436
0.17231638418079095,0.8455743879472694,-30.11695885658264
0.17372881355932204,0.8455743879472694,-30.1467022895813
0.1746704331450094,0.8455743879472694,-30.149738788604736
0.1760828625235405,0.8455743879472694,-30.1729998588562
0.1760828625235405,0.846045197740113,-30.18272614479065
0.17749529190207156,0.846045197740113,-30.20114254951477
0.17749529190207156,0.8465160075329566,-30.20197358727455
0.1817325800376648,0.8465160075329566,-30.291788339614868
0.1817325800376648,0.8469868173258004,-30.293607741594315
0.18455743879472694,0.8469868173258004,-30.334843158721924
0.1854990583804143,0.8469868173258004,-30.335424661636353
0.185969868173258,0.8469868173258004,-30.33654022216797
0.185969868173258,0.847457627118644,-30.336868301033974
0.1869114877589454,0.847457627118644,-30.342191219329834
0.1869114877589454,0.8493408662900188,-30.368895828723907
0.18926553672316385,0.8493408662900188,-30.3798788189888
0.18926553672316385,0.8498116760828626,-30.39496660232544
0.1906779661016949,0.8498116760828626,-30.433106541633606
0.1906779661016949,0.8502824858757062,-30.437460899353027
0.192090395480226,0.8502824858757062,-30.450335755944252
0.192090395480226,0.85075329566855,-30.460341453552246
0.1925612052730697,0.85075329566855,-30.466721296310425
0.1925612052730697,0.8512241054613936,-30.47205114364624
0.19350282485875706,0.8512241054613936,-30.47736418247223
0.19350282485875706,0.8516949152542372,-30.48001992702484
0.19538606403013184,0.8516949152542372,-30.513307213783264
0.1963276836158192,0.8516949152542372,-30.525137782096863
0.1967984934086629,0.8516949152542372,-30.530829787254333
0.1977401129943503,0.8516949152542372,-30.53379461169243
0.20009416195856874,0.8516949152542372,-30.575351238250732
0.20009416195856874,0.852165725047081,-30.596723467111588
0.2015065913370998,0.852165725047081,-30.606038630008698
0.2015065913370998,0.8526365348399246,-30.606844902038574
0.2019774011299435,0.8526365348399246,-30.62112045288086
0.2019774011299435,0.853578154425612,-30.65118181705475
0.2024482109227872,0.853578154425612,-30.6526095867157
0.2024482109227872,0.8540489642184558,-30.65294587612152
0.20386064030131826,0.8540489642184558,-30.714677810668945
0.20386064030131826,0.8549905838041432,-30.726160764694214
0.2062146892655367,0.8549905838041432,-30.778519839048386
0.2071563088512241,0.8549905838041432,-30.792932510375977
0.20903954802259886,0.8549905838041432,-30.809248685836792
0.20903954802259886,0.8554613935969868,-30.81196618080139
0.21045197740112995,0.8554613935969868,-30.840999364852905
0.21045197740112995,0.8559322033898306,-30.854668617248535
0.2128060263653484,0.8559322033898306,-30.891805589199066
0.2128060263653484,0.8573446327683616,-30.922562442719936
0.2132768361581921,0.8573446327683616,-30.924731969833374
0.2132768361581921,0.8578154425612052,-30.927726581692696
0.21468926553672316,0.8578154425612052,-30.94640815258026
0.21468926553672316,0.858286252354049,-30.959040760993958
0.21610169491525424,0.858286252354049,-30.977173388004303
0.21610169491525424,0.8587570621468926,-30.978703767061234
0.2175141242937853,0.8587570621468926,-31.005501747131348
0.2175141242937853,0.8592278719397364,-31.02679979801178
0.2184557438794727,0.8592278719397364,-31.036075592041016
0.2184557438794727,0.85969868173258,-31.03672981262207
0.2193973634651601,0.85969868173258,-31.044797658920288
0.22080979284369115,0.85969868173258,-31.05242645740509
0.22080979284369115,0.8601694915254238,-31.063060522079468
0.224105461393597,0.8601694915254238,-31.086720943450928
0.224105461393597,0.8606403013182674,-31.097432538866997
0.2278719397363465,0.8606403013182674,-31.14834451675415
0.2278719397363465,0.8611111111111112,-31.161547660827637
0.2297551789077213,0.8611111111111112,-31.181437969207764
0.2297551789077213,0.8615819209039548,-31.183035612106323
0.23069679849340866,0.8615819209039548,-31.20149651169777
0.23069679849340866,0.8620527306967984,-31.2073712348938
0.23163841807909605,0.8620527306967984,-31.217113733291626
0.2335216572504708,0.8620527306967984,-31.232831865549088
0.2335216572504708,0.8629943502824858,-31.237920343875885
0.2349340866290019,0.8629943502824858,-31.279457569122314
0.2349340866290019,0.8634651600753296,-31.2845978140831
0.23587570621468926,0.8634651600753296,-31.289196729660034
0.2401129943502825,0.8634651600753296,-31.372434496879578
0.2401129943502825,0.8639359698681732,-31.37924836575985
0.24152542372881355,0.8639359698681732,-31.405789732933044
0.24152542372881355,0.864406779661017,-31.411834836006165
0.24199623352165725,0.864406779661017,-31.41189479827881
0.24199623352165725,0.8648775894538606,-31.44803249835968
0.243879472693032,0.8648775894538606,-31.459712028503418
0.243879472693032,0.8653483992467044,-31.464615166187286
0.2443502824858757,0.8653483992467044,-31.46937109529972
0.2443502824858757,0.8667608286252354,-31.484198689460754
0.2452919020715631,0.8667608286252354,-31.49617099761963
0.2452919020715631,0.867231638418079,-31.496849536895752
0.2457627118644068,0.867231638418079,-31.49929392337799
0.2457627118644068,0.8677024482109228,-31.503870487213135
0.24764595103578155,0.8677024482109228,-31.536920070648193
0.24764595103578155,0.8681732580037664,-31.54271113872528
0.24811676082862524,0.8681732580037664,-31.55000615119934
0.24811676082862524,0.8691148775894538,-31.57549397647381
0.2495291902071563,0.8691148775894538,-31.594258204102516
